VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RateCodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
2,2015-01-18 19:49:27,2015-01-18 19:58:46,1,1.96,-73.99224090576173,40.74856948852539,1,N,-73.99212646484375,40.76961135864258,1,8.5,0.0,0.5,2.12,0.0,0.3,11.42
2,2015-01-18 19:49:27,2015-01-18 20:04:37,5,2.33,-73.99364471435547,40.752227783203125,1,N,-73.98360443115233,40.77943801879882,1,12.0,0.0,0.5,2.4,0.0,0.3,15.2
2,2015-01-18 19:49:28,2015-01-18 19:56:40,1,1.22,-73.98111724853516,40.74731063842773,1,N,-73.98760223388672,40.73564910888672,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8
2,2015-01-18 19:49:28,2015-01-18 20:19:36,1,18.36,-73.91532135009764,40.76050567626953,1,N,-73.6808090209961,40.73087310791016,1,49.5,0.0,0.5,9.9,0.0,0.3,60.2
2,2015-01-18 19:49:29,2015-01-18 20:10:39,1,5.24,-73.99311828613281,40.752197265625,1,N,-73.94712829589844,40.76471328735352,1,19.0,0.0,0.5,3.8,0.0,0.3,23.6
2,2015-01-18 19:49:29,2015-01-18 20:06:54,6,3.54,-74.00490570068358,40.728782653808594,1,N,-73.9558334350586,40.715625762939446,1,15.0,0.0,0.5,3.0,0.0,0.3,18.8
2,2015-01-18 19:49:29,2015-01-18 20:00:50,5,1.85,-73.97200775146483,40.76268005371094,1,N,-73.98584747314453,40.760528564453125,2,9.5,0.0,0.5,0.0,0.0,0.3,10.3
2,2015-01-18 19:49:29,2015-01-18 19:52:49,1,0.6,-73.99282836914062,40.73162841796875,1,N,-74.00283813476561,40.73398208618164,1,4.5,0.5,0.5,1.0,0.0,0.3,6.8
2,2015-01-18 19:49:30,2015-01-18 19:56:44,6,1.26,-73.99134826660156,40.75112915039063,1,N,-73.97309875488281,40.749210357666016,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8
2,2015-01-18 19:49:31,2015-01-18 20:01:51,2,2.47,-73.97854614257811,40.74504852294922,1,N,-73.98439025878906,40.76976776123047,1,11.0,0.0,0.5,3.3,0.0,0.3,15.1
2,2015-01-18 19:49:31,2015-01-18 20:08:02,6,4.0,-73.9710464477539,40.78316116333008,1,N,-73.9883270263672,40.73728561401367,1,16.0,0.0,0.5,3.2,0.0,0.3,20.0
2,2015-01-18 19:49:31,2015-01-18 20:06:06,1,4.97,-73.9671630859375,40.803470611572266,1,N,-73.98563385009764,40.7551383972168,1,18.0,0.0,0.5,3.6,0.0,0.3,22.4
2,2015-01-18 19:49:31,2015-01-18 19:59:48,1,1.62,-73.99626159667967,40.72173690795898,1,N,-73.99488830566406,40.74025344848633,1,8.5,0.0,0.5,0.7,0.0,0.3,10.0
2,2015-01-18 19:49:31,2015-01-18 20:03:55,5,3.12,-73.99175262451173,40.72644805908203,1,N,-73.94837951660156,40.712669372558594,1,13.5,0.0,0.5,2.7,0.0,0.3,17.0
2,2015-01-18 19:49:32,2015-01-18 19:57:37,1,2.04,-74.003173828125,40.73305892944336,1,N,-74.00826263427734,40.70792770385742,1,8.5,0.0,0.5,0.7,0.0,0.3,10.0
2,2015-01-06 10:02:18,2015-01-06 10:19:11,2,1.16,-73.97437286376953,40.7509765625,1,N,-73.96881866455078,40.764278411865234,1,11.0,0.0,0.5,2.2,0.0,0.3,14.0
2,2015-01-06 10:02:18,2015-01-06 10:28:45,2,2.36,-73.97850799560547,40.7442512512207,1,N,-74.00830841064453,40.74901580810546,1,16.0,0.0,0.5,4.0,0.0,0.3,20.8
2,2015-01-06 10:02:18,2015-01-06 10:31:54,1,6.13,-74.00076293945312,40.675777435302734,1,N,-73.99229431152342,40.744407653808594,2,23.5,0.0,0.5,0.0,5.33,0.3,29.63
2,2015-01-06 10:02:18,2015-01-06 10:14:06,1,1.3,-74.00029754638672,40.67797088623047,1,N,-73.99102020263672,40.69327545166016,2,8.5,0.0,0.5,0.0,0.0,0.3,9.3
2,2015-01-06 10:02:19,2015-01-06 10:09:54,1,0.79,-73.9552993774414,40.773380279541016,1,N,-73.96224975585938,40.76367950439453,1,6.5,0.0,0.5,1.3,0.0,0.3,8.6
2,2015-01-06 10:02:19,2015-01-06 10:11:08,1,0.94,-73.99591064453125,40.738529205322266,1,N,-73.98458099365233,40.7434196472168,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8
2,2015-01-06 10:02:20,2015-01-06 10:27:04,1,2.23,-73.97742462158203,40.76474380493164,1,N,-73.97481536865233,40.741973876953125,2,15.0,0.0,0.5,0.0,0.0,0.3,15.8
2,2015-01-06 10:02:20,2015-01-06 10:06:17,1,0.66,-73.971923828125,40.76274871826172,1,N,-73.9656982421875,40.771427154541016,1,4.5,0.0,0.5,1.0,0.0,0.3,6.3
2,2015-01-06 10:02:20,2015-01-06 10:47:51,1,19.7,-74.01023864746092,40.710723876953125,1,N,-73.82711791992188,40.879898071289055,2,56.0,0.0,0.5,0.0,0.0,0.3,56.8
2,2015-01-06 10:02:21,2015-01-06 10:13:53,1,0.75,-74.00145721435547,40.73109436035156,1,N,-74.00738525390625,40.72873306274414,1,8.0,0.0,0.5,1.0,0.0,0.3,9.8
2,2015-01-06 10:02:21,2015-01-06 10:14:31,1,1.12,-73.9780044555664,40.74873733520508,1,N,-73.98867797851561,40.73696517944336,1,8.5,0.0,0.5,1.7,0.0,0.3,11.0
2,2015-01-06 10:02:21,2015-01-06 10:07:37,1,1.02,-73.98429107666014,40.7797966003418,1,N,-73.98858642578125,40.76824569702149,1,5.5,0.0,0.5,1.0,0.0,0.3,7.3
2,2015-01-06 10:02:22,2015-01-06 10:12:00,2,0.6,-73.96598815917967,40.76239776611328,1,N,-73.95726776123048,40.761905670166016,1,7.0,0.0,0.5,2.1,0.0,0.3,9.9
2,2015-01-06 10:02:23,2015-01-06 10:08:19,1,0.61,-73.9532470703125,40.76581573486328,1,N,-73.95284271240233,40.77245330810546,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
2,2015-01-06 10:02:23,2015-01-06 10:15:38,3,1.34,-73.99346160888672,40.76220703125,1,N,-73.97631072998048,40.763553619384766,2,9.5,0.0,0.5,0.0,0.0,0.3,10.3
2,2015-01-06 10:02:23,2015-01-06 10:16:21,1,3.38,-73.98588562011719,40.75597381591797,1,N,-74.01039123535155,40.730445861816406,2,13.0,0.0,0.5,0.0,0.0,0.3,13.8
2,2015-01-06 10:02:24,2015-01-06 10:17:02,1,1.36,-73.95669555664062,40.77062225341797,1,N,-73.9713592529297,40.76043319702149,1,10.0,0.0,0.5,1.0,0.0,0.3,11.8
2,2015-01-06 10:02:25,2015-01-06 10:08:48,6,0.77,-73.98265075683594,40.7346305847168,1,N,-73.97472381591797,40.74216079711913,1,6.0,0.0,0.5,1.0,0.0,0.3,7.8
2,2015-01-08 16:23:59,2015-01-08 16:30:54,1,0.84,-73.9996337890625,40.73351287841797,1,N,-73.99267578125,40.72602081298828,1,6.0,1.0,0.5,1.4,0.0,0.3,9.2
1,2015-01-17 23:39:53,2015-01-18 00:01:22,2,5.4,-74.00333404541014,40.73354721069336,1,N,-73.94673919677734,40.77751541137695,1,19.5,0.5,0.5,4.16,0.0,0.3,24.96
1,2015-01-17 23:39:54,2015-01-17 23:59:27,2,3.1,-73.99178314208984,40.727214813232415,1,N,-73.9807891845703,40.6861572265625,1,15.5,0.5,0.5,3.35,0.0,0.3,20.15
1,2015-01-17 23:39:54,2015-01-17 23:49:24,3,2.0,-74.01408386230467,40.67640686035156,1,N,-73.9954376220703,40.68307876586913,1,8.5,0.5,0.5,1.95,0.0,0.3,11.75
1,2015-01-17 23:39:55,2015-01-18 00:02:29,4,4.7,-73.94640350341797,40.77728271484375,1,N,-73.9915771484375,40.727298736572266,2,18.5,0.5,0.5,0.0,0.0,0.3,19.8
1,2015-01-17 23:39:55,2015-01-17 23:44:47,1,1.0,-73.9432144165039,40.71468353271485,1,N,-73.94112396240233,40.725933074951165,1,5.5,0.5,0.5,2.04,0.0,0.3,8.84
1,2015-01-17 23:39:55,2015-01-17 23:49:46,2,2.0,-73.99455261230467,40.7261962890625,1,N,-73.97831726074217,40.75149917602539,2,9.5,0.5,0.5,0.0,0.0,0.3,10.8
1,2015-01-17 23:39:55,2015-01-17 23:43:11,1,0.4,-73.99351501464844,40.72745132446289,1,N,-73.988037109375,40.73222351074219,1,4.0,0.5,0.5,1.06,0.0,0.3,6.36
1,2015-01-17 23:39:56,2015-01-17 23:43:09,1,1.1,-73.96285247802734,40.77505493164063,1,N,-73.95276641845702,40.78409194946289,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3
1,2015-01-17 23:39:56,2015-01-17 23:59:22,1,3.1,-73.97247314453125,40.75958251953125,1,N,-73.9934844970703,40.72196578979492,1,15.0,0.5,0.5,4.07,0.0,0.3,20.37
1,2015-01-17 23:39:56,2015-01-18 00:09:58,1,15.5,-73.7826156616211,40.644390106201165,1,N,-73.94766235351561,40.72274017333984,1,44.0,0.5,0.5,11.32,0.0,0.3,56.62
1,2015-01-17 23:39:57,2015-01-17 23:43:57,1,0.6,-73.9522933959961,40.7815055847168,1,N,-73.95384979248048,40.777076721191406,1,4.5,0.5,0.5,1.15,0.0,0.3,6.95
1,2015-01-17 23:39:57,2015-01-17 23:47:56,3,1.6,-73.98542785644531,40.74431610107422,1,N,-73.96981048583984,40.7591667175293,1,8.0,0.5,0.5,1.85,0.0,0.3,11.15
1,2015-01-17 23:39:57,2015-01-17 23:57:48,2,5.3,-73.98322296142578,40.72677993774414,1,N,-73.94905853271484,40.754180908203125,2,18.5,0.5,0.5,0.0,0.0,0.3,19.8
1,2015-01-17 23:39:58,2015-01-18 00:10:08,3,12.3,-73.98583984375,40.73109436035156,1,N,-73.93465423583984,40.85124206542969,1,37.0,0.5,0.5,6.0,0.0,0.3,44.3
2,2015-01-08 16:24:00,2015-01-08 16:35:14,1,1.91,-73.9700469970703,40.7596435546875,1,N,-73.95510864257811,40.7831916809082,2,10.0,1.0,0.5,0.0,0.0,0.3,11.8
2,2015-01-08 16:24:00,2015-01-08 16:33:53,1,2.46,-74.00419616699219,40.74760055541992,1,N,-73.97662353515625,40.76421737670898,1,10.0,1.0,0.5,2.75,0.0,0.3,14.55
2,2015-01-08 16:24:00,2015-01-08 16:37:12,1,1.67,-73.99748229980467,40.72433853149414,1,N,-74.00763702392578,40.70528030395508,1,10.0,1.0,0.5,2.2,0.0,0.3,14.0
2,2015-01-08 16:24:00,2015-01-08 16:40:33,1,3.2,-73.97644805908203,40.75907516479492,1,N,-74.00370788574217,40.72249603271485,1,13.0,1.0,0.5,3.0,0.0,0.3,17.8
2,2015-01-08 16:24:00,2015-01-08 16:36:34,1,0.53,-73.95838928222656,40.77558135986328,1,N,-73.9632110595703,40.7692756652832,1,8.5,1.0,0.5,1.9,0.0,0.3,12.2
2,2015-01-08 16:24:00,2015-01-08 16:36:47,1,1.88,-73.949951171875,40.80179214477539,1,N,-73.95719146728516,40.780437469482415,1,10.0,1.0,0.5,2.2,0.0,0.3,14.0
2,2015-01-08 16:24:00,2015-01-08 16:32:01,2,1.33,-73.97742462158203,40.75206756591797,1,N,-73.98502349853516,40.74630737304688,1,7.5,1.0,0.5,1.7,0.0,0.3,11.0
2,2015-01-08 16:24:00,2015-01-08 16:41:39,1,2.88,-73.95918273925781,40.71202850341797,1,N,-73.9299545288086,40.699317932128906,1,13.5,1.0,0.5,0.0,0.0,0.3,15.3
2,2015-01-08 16:24:00,2015-01-08 16:33:11,1,1.54,-73.99335479736328,40.72945022583008,1,N,-73.98271942138672,40.7453727722168,2,8.0,1.0,0.5,0.0,0.0,0.3,9.8
2,2015-01-08 16:24:01,2015-01-08 16:57:08,1,1.13,-73.95458221435547,40.7696533203125,1,N,-73.9659652709961,40.76531600952149,1,19.0,1.0,0.5,4.0,0.0,0.3,24.8
2,2015-01-08 16:24:01,2015-01-08 16:32:56,1,0.85,-73.96463012695312,40.77300262451172,1,N,-73.95525360107422,40.779312133789055,1,7.0,1.0,0.5,1.6,0.0,0.3,10.4
2,2015-01-08 16:24:01,2015-01-08 16:48:20,1,4.77,-74.01303100585938,40.716751098632805,1,N,-73.97935485839844,40.762577056884766,2,20.0,1.0,0.5,0.0,0.0,0.3,21.8
2,2015-01-08 16:24:01,2015-01-08 16:37:52,2,1.7,-73.988525390625,40.77425384521485,1,N,-73.97149658203125,40.76050567626953,1,10.5,1.0,0.5,1.5,0.0,0.3,13.8
2,2015-01-08 16:24:01,2015-01-08 16:37:10,1,1.29,-73.98237609863281,40.74574279785156,1,N,-73.98939514160156,40.75627136230469,2,9.0,1.0,0.5,0.0,0.0,0.3,10.8
2,2015-01-08 16:24:01,2015-01-08 16:36:03,1,2.2,-73.98560333251953,40.773250579833984,1,N,-73.9672622680664,40.79361343383789,1,10.0,1.0,0.5,0.0,0.0,0.3,11.8
2,2015-01-08 16:24:02,2015-01-08 16:50:53,1,8.75,-73.87310791015625,40.77413177490234,1,N,-73.97210693359375,40.75682830810546,1,28.5,1.0,0.5,6.97,5.33,0.3,42.6
2,2015-01-08 16:24:02,2015-01-08 16:30:51,1,1.28,-73.96090698242188,40.76928329467773,1,N,-73.9487075805664,40.78287124633789,2,6.5,1.0,0.5,0.0,0.0,0.3,8.3
2,2015-01-08 16:24:02,2015-01-08 16:37:24,5,4.54,-73.96881866455078,40.75867462158203,1,N,-73.97916412353516,40.72013854980469,1,15.5,1.0,0.5,2.75,0.0,0.3,20.05
2,2015-01-08 16:24:03,2015-01-08 16:44:42,1,3.26,-73.95565795898438,40.76938629150391,1,N,-73.99241638183594,40.75827026367188,1,15.0,1.0,0.5,3.2,0.0,0.3,20.0
2,2015-01-08 16:24:04,2015-01-08 16:29:26,2,1.14,-73.95104217529298,40.78253173828125,1,N,-73.95868682861328,40.76866149902344,1,6.0,1.0,0.5,1.4,0.0,0.3,9.2
2,2015-01-28 21:50:16,2015-01-28 22:00:10,5,1.6,-73.9720230102539,40.749706268310554,1,N,-73.98629760742188,40.74517059326172,2,8.5,0.5,0.5,0.0,0.0,0.3,9.8
1,2015-01-21 00:53:22,2015-01-21 01:05:29,1,4.6,-74.00920104980467,40.713409423828125,1,N,-73.94156646728516,40.723365783691406,1,15.0,0.5,0.5,2.0,0.0,0.3,18.3
2,2015-01-28 21:50:16,2015-01-28 22:09:25,1,5.1,-74.00957489013672,40.721466064453125,1,N,-73.96842956542967,40.76729583740234,1,18.0,0.5,0.5,3.86,0.0,0.3,23.16
2,2015-01-28 21:50:17,2015-01-28 21:55:29,1,0.86,-73.9794921875,40.75048828125,1,N,-73.99131011962889,40.750198364257805,1,5.5,0.5,0.5,1.0,0.0,0.3,7.8
2,2015-01-28 21:50:17,2015-01-28 21:50:20,1,0.08,0.0,0.0,5,N,0.0,0.0,1,50.0,0.0,0.5,0.0,0.0,0.3,50.8
2,2015-01-28 21:50:17,2015-01-28 21:56:12,4,1.39,-73.9529571533203,40.78293991088867,1,N,-73.97236633300781,40.7867317199707,1,7.0,0.5,0.5,1.66,0.0,0.3,9.96
2,2015-01-28 21:50:18,2015-01-28 21:53:25,5,1.32,-73.93958282470702,40.801490783691406,1,N,-73.95069885253906,40.78618621826172,1,5.5,0.5,0.5,1.36,0.0,0.3,8.16
2,2015-01-28 21:50:18,2015-01-28 22:17:41,2,6.76,-73.98884582519531,40.76026153564453,1,N,-73.96566009521484,40.68678665161133,1,24.0,0.5,0.5,4.9,0.0,0.3,30.2
2,2015-01-28 21:50:18,2015-01-28 22:11:18,1,8.62,-73.8766098022461,40.77272033691406,1,N,-73.98603057861328,40.75416946411133,2,26.0,0.5,0.5,0.0,5.33,0.3,32.63
2,2015-01-28 21:50:18,2015-01-28 22:07:54,1,3.8,-73.9754867553711,40.760372161865234,1,N,-74.01042938232422,40.72365951538086,1,15.0,0.5,0.5,3.1,0.0,0.3,19.4
2,2015-01-28 21:50:18,2015-01-28 22:00:24,1,1.65,-73.97483825683594,40.755718231201165,1,N,-73.99427032470702,40.746280670166016,1,8.5,0.5,0.5,1.8,0.0,0.3,11.6
2,2015-01-28 21:50:18,2015-01-28 22:04:26,1,3.16,-73.98313903808595,40.77152633666992,1,N,-73.9801254272461,40.738651275634766,2,12.5,0.5,0.5,0.0,0.0,0.3,13.8
2,2015-01-28 21:50:18,2015-01-28 22:04:00,1,3.52,-73.97718811035155,40.764259338378906,1,N,-73.95172882080078,40.80411529541016,1,13.5,0.5,0.5,2.0,0.0,0.3,16.8
2,2015-01-28 21:50:19,2015-01-28 21:56:05,1,0.72,-73.99217987060547,40.71508026123047,1,N,-74.00406646728516,40.716121673583984,2,5.5,0.5,0.5,0.0,0.0,0.3,6.8
2,2015-01-28 21:50:19,2015-01-28 22:06:55,1,4.65,-74.01444244384764,40.70367050170898,1,N,-73.99117279052734,40.751270294189446,1,17.5,0.5,0.5,3.76,0.0,0.3,22.56
2,2015-01-28 21:50:19,2015-01-28 21:59:10,1,1.48,-73.97072601318358,40.761600494384766,1,N,-73.98223876953125,40.77706146240234,1,8.0,0.5,0.5,1.0,0.0,0.3,10.3
2,2015-01-28 21:50:20,2015-01-28 22:11:30,1,5.56,-74.00670623779298,40.74422836303711,1,N,-73.99629211425781,40.68100357055664,1,20.0,0.5,0.5,4.26,0.0,0.3,25.56
2,2015-01-28 21:50:20,2015-01-28 21:58:16,1,1.69,-73.9611587524414,40.71894073486328,1,N,-73.94573211669923,40.72542190551758,1,7.5,0.5,0.5,1.76,0.0,0.3,10.56
2,2015-01-28 21:50:21,2015-01-28 21:57:45,1,1.69,-73.96939849853516,40.761043548583984,1,N,-73.9822540283203,40.776660919189446,2,7.5,0.5,0.5,0.0,0.0,0.3,8.8
2,2015-01-28 21:50:21,2015-01-28 21:58:48,5,1.26,-73.98981475830078,40.71912384033203,1,N,-74.00743103027342,40.72731018066406,2,7.5,0.5,0.5,0.0,0.0,0.3,8.8
2,2015-01-28 21:50:22,2015-01-28 22:12:44,5,8.86,-74.01331329345702,40.70523834228516,1,N,-73.95034790039062,40.783878326416016,1,27.0,0.5,0.5,5.66,0.0,0.3,33.96
2,2015-01-28 21:50:22,2015-01-28 22:05:41,1,3.97,0.0,0.0,1,N,0.0,0.0,1,14.0,0.5,0.5,4.35,0.0,0.3,19.65
2,2015-01-28 21:50:23,2015-01-28 21:58:17,1,1.96,-73.9988555908203,40.73464584350586,1,N,-73.97864532470702,40.75252151489258,1,8.5,0.5,0.5,1.96,0.0,0.3,11.76
2,2015-01-01 01:08:55,2015-01-01 01:19:20,5,0.96,-73.99510955810547,40.76943206787109,1,N,-73.98368835449217,40.76670837402344,2,8.0,0.5,0.5,0.0,0.0,0.3,9.3
2,2015-01-01 01:08:55,2015-01-01 01:35:20,1,5.78,-74.00782775878906,40.714859008789055,1,N,-73.93966674804686,40.67459487915039,1,23.0,0.5,0.5,4.7,0.0,0.3,29.0
2,2015-01-01 01:08:55,2015-01-01 01:20:15,1,1.71,-73.95723724365233,40.76411056518555,1,N,-73.9843521118164,40.77487564086913,1,9.5,0.5,0.5,2.5,0.0,0.3,13.3
2,2015-01-01 01:08:55,2015-01-01 01:28:44,6,5.53,-74.01639556884764,40.706401824951165,1,N,-73.97679901123048,40.747535705566406,1,19.5,0.5,0.5,4.0,0.0,0.3,24.8
2,2015-01-01 01:08:55,2015-01-01 01:50:14,2,7.07,-73.97522735595702,40.79021072387695,1,N,-74.01043701171875,40.72954940795898,2,30.0,0.5,0.5,0.0,0.0,0.3,31.3
1,2015-01-01 01:08:56,2015-01-01 01:19:50,5,2.3,-73.94623565673827,40.79215240478516,1,N,-73.95964050292967,40.76597595214844,1,10.0,0.5,0.5,3.0,0.0,0.0,14.3
1,2015-01-01 01:08:56,2015-01-01 01:27:57,1,6.0,-73.98661804199219,40.73935317993164,1,N,-73.94915771484375,40.80516052246094,1,18.7,0.5,0.5,6.0,0.0,0.0,26.0
1,2015-01-01 01:08:56,2015-01-01 01:59:34,2,7.2,-73.98651123046875,40.76692581176758,1,N,-73.9766845703125,40.68293762207031,2,34.5,0.5,0.5,0.0,0.0,0.0,35.8
1,2015-01-01 01:08:56,2015-01-01 01:22:59,1,4.0,-73.96756744384764,40.756160736083984,1,N,-73.91822052001953,40.7553939819336,1,14.5,0.5,0.5,3.0,0.0,0.0,18.8
1,2015-01-01 01:08:56,2015-01-01 01:19:40,3,2.1,-73.97705841064453,40.76070785522461,1,N,-73.95285034179686,40.766578674316406,1,9.5,0.5,0.5,3.2,0.0,0.0,14.0
1,2015-01-01 01:08:56,2015-01-01 01:08:56,4,0.0,-73.9807891845703,40.676605224609375,1,Y,0.0,0.0,2,20.0,0.5,0.5,0.0,0.0,0.0,21.3
2,2015-01-01 01:08:56,2015-01-01 01:23:23,1,3.04,-73.96573638916014,40.7552146911621,1,N,-73.97551727294923,40.78539276123047,1,12.5,0.5,0.5,2.6,0.0,0.3,16.4
2,2015-01-01 01:08:56,2015-01-01 01:13:57,6,0.59,-73.98292541503906,40.744773864746094,1,N,-73.99074554443358,40.74544525146485,1,5.0,0.5,0.5,1.1,0.0,0.3,7.4
2,2015-01-01 01:08:56,2015-01-01 01:12:58,6,0.87,-73.99925231933594,40.74421691894531,1,N,-73.99137115478516,40.75489044189453,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3
2,2015-01-01 01:08:56,2015-01-01 01:32:33,1,3.67,-73.98076629638672,40.78261566162109,1,N,-73.97414398193358,40.744102478027344,1,17.0,0.5,0.5,3.5,0.0,0.3,21.8
2,2015-01-01 01:08:56,2015-01-01 01:12:57,5,0.77,-73.98808288574217,40.732177734375,1,N,-73.98091125488281,40.73345565795898,1,5.0,0.5,0.5,0.0,0.0,0.3,6.3
2,2015-01-01 01:08:56,2015-01-01 01:18:58,6,2.35,-73.94551849365233,40.77436447143555,1,N,-73.97305297851561,40.792945861816406,1,10.0,0.5,0.5,1.25,0.0,0.3,12.55
2,2015-01-01 01:08:56,2015-01-01 01:15:56,1,1.68,-73.97808074951173,40.78311538696289,1,N,-73.96141052246092,40.80026245117188,1,7.5,0.5,0.5,1.6,0.0,0.3,10.4
2,2015-01-01 01:08:56,2015-01-01 01:14:51,4,0.88,-73.96419525146483,40.767822265625,1,N,-73.9622344970703,40.758934020996094,2,6.0,0.5,0.5,0.0,0.0,0.3,7.3
1,2015-01-01 01:08:57,2015-01-01 01:23:23,2,2.1,-73.98717498779298,40.72057723999024,1,N,-73.98603820800781,40.72255706787109,2,11.5,0.5,0.5,0.0,0.0,0.0,12.8
1,2015-01-01 01:08:57,2015-01-01 01:17:08,2,1.2,-73.93605804443358,40.70019912719727,1,N,-73.94711303710938,40.711387634277344,2,7.0,0.5,0.5,0.0,0.0,0.0,8.3
1,2015-01-01 01:08:57,2015-01-01 01:31:03,1,4.2,-74.00593566894531,40.73178863525391,1,N,-73.97265625,40.687408447265625,1,17.7,0.5,0.5,3.0,0.0,0.0,22.0
2,2015-01-01 05:29:47,2015-01-01 05:42:08,2,3.27,-73.984619140625,40.72965240478516,1,N,-73.98688507080078,40.76266860961913,2,12.5,0.5,0.5,0.0,0.0,0.3,13.8
2,2015-01-01 05:29:47,2015-01-01 05:49:54,1,8.88,-73.91870880126953,40.701316833496094,1,N,-73.8615493774414,40.76821517944336,1,26.5,0.5,0.5,6.75,0.0,0.3,34.55
1,2015-01-01 05:29:48,2015-01-01 05:37:10,1,2.7,-74.00657653808594,40.73189926147461,1,N,-73.98014068603516,40.75857162475586,1,9.5,0.5,0.5,2.15,0.0,0.0,12.95
2,2015-01-01 05:29:48,2015-01-01 05:31:12,1,0.41,-73.95713043212889,40.729202270507805,1,N,-73.95133972167967,40.7287483215332,1,3.5,0.5,0.5,1.0,0.0,0.3,5.8
2,2015-01-01 05:29:48,2015-01-01 05:34:47,2,1.29,-73.93379211425781,40.69626998901367,1,N,-73.95371246337889,40.70705032348633,1,6.5,0.5,0.5,1.4,0.0,0.3,9.2
2,2015-01-01 05:29:48,2015-01-01 05:46:49,1,2.49,-74.0067367553711,40.731155395507805,1,N,-73.99024963378906,40.71767807006836,2,12.0,0.5,0.5,0.0,0.0,0.3,13.3
2,2015-01-01 05:29:48,2015-01-01 05:43:17,2,6.57,-73.99027252197266,40.76335144042969,1,N,-73.94750213623048,40.83071517944336,2,20.5,0.5,0.5,0.0,0.0,0.3,21.8
1,2015-01-01 05:29:49,2015-01-01 05:46:29,1,4.1,-73.98795318603516,40.73823928833008,1,N,-73.94812774658203,40.710567474365234,1,16.0,0.5,0.5,3.45,0.0,0.0,20.75
1,2015-01-01 05:29:49,2015-01-01 05:31:50,2,0.6,-73.97810363769531,40.729339599609375,1,N,-73.97638702392578,40.72317123413086,2,4.0,0.5,0.5,0.0,0.0,0.0,5.3
2,2015-01-01 05:29:49,2015-01-01 05:38:09,1,1.52,-73.91512298583984,40.76382827758789,1,N,-73.9231719970703,40.74549865722656,2,8.0,0.5,0.5,0.0,0.0,0.3,9.3
2,2015-01-01 05:29:49,2015-01-01 05:36:47,2,0.99,-73.94185638427734,40.837936401367195,1,N,-73.93789672851561,40.84987258911133,1,6.5,0.5,0.5,0.0,0.0,0.3,7.8
1,2015-01-01 05:29:50,2015-01-01 05:48:55,1,3.6,-73.9427032470703,40.81684494018555,1,N,-73.93190002441406,40.8578987121582,1,15.5,0.5,0.5,0.0,0.0,0.0,16.8
2,2015-01-01 05:29:50,2015-01-01 05:54:13,1,17.46,-73.98296356201173,40.757415771484375,3,N,-74.17719268798828,40.6950569152832,1,64.0,0.5,0.0,1.0,16.0,0.3,81.8
2,2015-01-01 05:29:50,2015-01-01 05:31:15,1,0.35,-73.9857177734375,40.723159790039055,1,N,-73.98717498779298,40.72749710083008,2,3.5,0.5,0.5,0.0,0.0,0.3,4.8
2,2015-01-01 05:29:50,2015-01-01 05:35:46,1,1.56,-73.98381805419923,40.76190948486328,1,N,-74.00050354003906,40.747928619384766,2,7.0,0.5,0.5,0.0,0.0,0.3,8.3
2,2015-01-01 05:29:50,2015-01-01 05:44:28,1,3.0,-73.96295928955078,40.71183776855469,1,N,-73.92656707763672,40.695667266845696,2,13.0,0.5,0.5,0.0,0.0,0.3,14.3
2,2015-01-01 05:29:50,2015-01-01 05:50:45,3,7.47,-73.9981689453125,40.735450744628906,1,N,-73.95267486572266,40.81083297729492,2,24.0,0.5,0.5,0.0,0.0,0.3,25.3
2,2015-01-01 05:29:51,2015-01-01 05:35:03,1,0.75,-73.95201110839844,40.7975959777832,1,N,-73.95797729492188,40.79988098144531,2,5.5,0.5,0.5,0.0,0.0,0.3,6.8
2,2015-01-01 05:29:51,2015-01-01 05:43:35,5,6.88,-74.00640869140625,40.7140998840332,1,N,-73.95027160644531,40.775390625,1,21.0,0.5,0.5,4.3,0.0,0.3,26.6
1,2015-01-01 05:29:52,2015-01-01 05:36:04,1,1.8,-73.97935485839844,40.74379348754882,1,N,-74.00155639648438,40.73738479614258,1,7.5,0.5,0.5,2.2,0.0,0.0,11.0
1,2015-01-01 05:29:52,2015-01-01 05:38:00,1,1.6,-73.99925231933594,40.72159194946289,1,N,-73.98368072509764,40.727684020996094,1,7.7,0.5,0.5,1.8,0.0,0.0,10.8
1,2015-01-01 05:29:52,2015-01-01 05:34:16,5,0.8,-73.98023223876953,40.74568176269531,1,N,-73.99101257324217,40.750312805175774,2,5.5,0.5,0.5,0.0,0.0,0.0,6.8
1,2015-01-28 10:49:54,2015-01-28 10:55:48,1,0.7,-73.96774291992188,40.76861190795898,1,N,-73.96827697753906,40.76155853271485,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
